Winkel;Force left;Force right;Total press force;Kanal LENKIMAS DS;Kanal LENKIMAS OS;Kanal TARP PUANSONU;Kanal ROUND PUNCH;OS DOUBLE;DS DOUBLE;PLOTIS OS;SLIDE
125,100;0,000;0,000;0,000;0,000;22,000;-22,000;-485,229;-0,061;0,122;1999,939;0,122
125,200;0,000;0,000;0,000;0,000;22,000;-22,000;-491,771;-0,122;0,244;1999,939;0,122
125,300;0,000;0,000;0,000;0,000;22,000;-22,000;-485,229;0,061;0,183;1999,939;0,122
125,400;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,061;0,244;1999,939;0,183
125,500;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;-0,122;0,122;1999,939;0,122
125,600;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;-0,061;0,122;1999,939;0,244
125,700;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,061;0,122;1999,939;0,183
125,800;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,000;0,122;1999,939;0,183
125,900;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,000;0,122;1999,939;0,122
126,000;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,000;0,183;1999,939;0,061
126,100;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,000;0,183;1999,939;0,122
126,200;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;-0,061;0,244;1999,939;0,183
126,300;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,061;0,122;1999,939;0,244
126,400;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;-0,061;0,122;1999,939;0,122
126,500;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,122;0,183;1999,939;0,061
126,600;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,000;0,183;1999,939;0,122
126,700;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,061;0,244;1999,939;0,000
126,800;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,000;0,183;1999,939;0,183
126,900;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,061;0,122;1999,939;0,183
127,000;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,122;0,244;1999,939;0,183
127,100;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,061;0,183;1999,939;0,183
127,200;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,000;0,183;1999,939;0,244
127,300;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,061;0,061;1999,939;0,183
127,400;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,122;0,122;1999,939;0,122
127,500;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,061;0,305;1999,939;0,183
127,600;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;-0,122;0,061;1999,939;0,122
127,700;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,000;0,244;1999,939;0,122
127,800;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,000;0,244;1999,939;0,183
127,900;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,061;0,183;1999,939;0,183
128,000;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,122;0,183;1999,939;0,122
128,100;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,122;0,305;1999,939;0,183
128,200;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,061;0,122;1999,939;0,122
128,300;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,061;0,244;1999,939;0,122
128,400;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,000;0,183;1999,939;0,122
128,500;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,000;0,122;1999,939;0,122
128,600;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,122;0,183;1999,939;0,183
128,700;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,122;0,122;1999,939;0,122
128,800;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,000;0,061;1999,939;0,183
128,900;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,061;0,183;1999,939;0,183
129,000;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;-0,061;0,183;1999,939;0,183
129,100;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,061;0,122;1999,939;0,183
129,200;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,000;0,244;1999,939;0,061
129,300;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;-0,122;0,183;1999,939;0,183
129,400;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,183;0,122;1999,939;0,122
129,500;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,122;0,183;1999,939;0,183
129,600;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,061;0,183;1999,939;0,061
129,700;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,000;0,183;1999,939;0,183
129,800;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,000;0,183;1999,939;0,183
129,900;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,122;0,122;1999,939;0,183
130,000;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,000;0,183;1999,939;0,183
130,100;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,122;0,183;1999,939;0,061
130,200;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,061;0,305;1999,939;0,061
130,300;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;-0,122;0,122;1999,939;0,183
130,400;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,061;0,122;1999,939;0,183
130,500;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,061;0,061;1999,939;0,122
130,600;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,000;0,183;1999,939;0,183
130,700;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,183;0,366;1999,939;0,061
130,800;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,000;0,305;1999,939;0,183
130,900;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,061;0,122;1999,939;0,183
131,000;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,122;0,183;1999,939;0,122
131,100;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,000;0,122;1999,939;0,122
131,200;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,122;0,183;1999,939;0,061
131,300;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,000;0,122;1999,939;0,122
131,400;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,000;0,183;1999,939;0,122
131,500;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,122;0,244;1999,939;0,061
131,600;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,000;0,061;1999,939;0,183
131,700;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,061;0,305;1999,939;0,244
131,800;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,061;0,305;1999,939;0,183
131,900;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,061;0,183;1999,939;0,122
132,000;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,000;0,244;1999,939;0,122
132,100;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;-0,061;0,183;1999,939;0,122
132,200;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,000;0,183;1999,939;0,183
132,300;0,000;0,000;0,000;0,000;22,000;-22,000;-500,000;0,122;0,122;1999,939;0,183
132,400;0,000;0,000;0,000;0,000;22,000;-22,000;-508,229;-0,061;0,183;1999,939;0,244
132,500;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,305;1999,939;0,122
132,600;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,061;0,183;1999,939;0,122
132,700;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,061;0,183;1999,939;0,122
132,800;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,061;0,183;1999,939;0,244
132,900;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,061;0,244;1999,939;0,122
133,000;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,061;0,244;1999,939;0,122
133,100;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,183;1999,939;0,122
133,200;0,000;0,000;0,000;0,000;22,000;-22,000;-514,771;0,061;0,244;1999,939;0,122
133,300;0,000;0,000;0,000;0,000;22,000;-22,000;-508,229;0,000;0,183;1999,939;0,122
133,400;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,244;1999,939;0,183
133,500;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;-0,061;0,061;1999,939;0,122
133,600;0,000;0,000;0,000;0,000;22,000;-22,000;-514,771;0,122;0,183;1999,939;0,305
133,700;0,000;0,000;0,000;0,000;22,000;-22,000;-508,229;0,061;0,183;1999,939;0,122
133,800;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,122;1999,939;0,183
133,900;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,183;1999,939;0,183
134,000;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,122;1999,939;0,183
134,100;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,122;0,183;1999,939;0,122
134,200;0,000;0,000;0,000;0,000;22,000;-22,000;-514,771;0,000;0,122;1999,939;0,122
134,300;0,000;0,000;0,000;0,000;22,000;-22,000;-508,229;0,000;0,183;1999,939;0,244
134,400;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,183;1999,939;0,061
134,500;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;-0,061;0,122;1999,939;0,122
134,600;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,122;0,183;1999,939;0,122
134,700;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;-0,061;0,183;1999,939;0,244
134,800;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;-0,061;0,122;1999,939;0,183
134,900;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,122;1999,939;0,122
135,000;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,244;1999,939;0,183
135,100;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,061;0,183;1999,939;0,183
135,200;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;-0,061;0,244;1999,939;0,122
135,300;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,183;1999,939;0,122
135,400;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,061;1999,939;0,122
135,500;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,061;0,244;1999,939;0,183
135,600;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,122;0,183;1999,939;0,122
135,700;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;-0,061;0,122;1999,939;0,061
135,800;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,122;1999,939;0,244
135,900;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,061;0,122;1999,939;0,122
136,000;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,122;1999,939;0,183
136,100;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,183;1999,939;0,122
136,200;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,183;0,244;1999,939;0,183
136,300;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,183;1999,939;0,183
136,400;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,122;1999,939;0,122
136,500;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,183;1999,939;0,122
136,600;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,000;1999,939;0,122
136,700;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,061;0,183;1999,939;0,061
136,800;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,183;1999,939;0,061
136,900;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,244;1999,939;0,183
137,000;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,122;1999,939;0,183
137,100;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;-0,061;0,061;1999,939;0,122
137,200;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,061;0,183;1999,939;0,244
137,300;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;-0,061;0,183;1999,939;0,183
137,400;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,061;0,122;1999,939;0,122
137,500;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,305;1999,939;0,183
137,600;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,061;0,183;1999,939;0,183
137,700;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,061;0,183;1999,939;0,183
137,800;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,183;1999,939;0,183
137,900;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,061;0,183;1999,939;0,244
138,000;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,183;1999,939;0,183
138,100;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;-0,061;0,122;1999,939;0,122
138,200;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,061;0,244;1999,939;0,183
138,300;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,061;0,183;1999,939;0,244
138,400;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,061;1999,939;0,244
138,500;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;-0,061;0,183;1999,939;0,122
138,600;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,305;1999,939;0,244
138,700;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;-0,061;0,244;1999,939;0,183
138,800;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,061;0,183;1999,939;0,061
138,900;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,122;1999,939;0,061
139,000;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,183;0,183;1999,939;0,183
139,100;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,061;1999,939;0,061
139,200;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,305;1999,939;0,183
139,300;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,183;1999,939;0,183
139,400;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;-0,061;0,122;1999,939;0,122
139,500;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,183;1999,939;0,244
139,600;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,183;1999,939;0,122
139,700;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;-0,061;0,244;1999,939;0,183
139,800;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,244;1999,939;0,122
139,900;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,061;1999,939;0,183
140,000;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;-0,061;0,122;1999,939;0,183
140,100;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,061;0,244;1999,939;0,183
140,200;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,061;0,183;1999,939;0,122
140,300;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,122;0,183;1999,939;0,122
140,400;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,183;1999,939;0,183
140,500;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,183;0,061;1999,939;0,183
140,600;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;-0,061;0,183;1999,939;0,183
140,700;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,122;1999,939;0,183
140,800;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,183;0,122;1999,939;0,183
140,900;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,061;0,244;1999,939;0,244
141,000;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,122;0,244;1999,939;0,122
141,100;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,061;0,183;1999,939;0,183
141,200;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,061;0,183;1999,939;0,183
141,300;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,122;0,305;1999,939;0,183
141,400;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;-0,061;0,183;1999,939;0,122
141,500;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,183;0,183;1999,939;0,183
141,600;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,183;1999,939;0,122
141,700;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,061;0,244;1999,939;0,122
141,800;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,183;1999,939;0,122
141,900;0,000;0,000;0,000;0,000;22,000;-22,000;-530,872;0,000;0,122;1999,939;0,122
142,000;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;0,000;0,244;1999,939;0,122
142,100;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;-0,061;0,183;1999,939;0,183
142,200;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;0,061;0,183;1999,939;0,244
142,300;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;0,122;0,244;1999,939;0,061
142,400;0,000;0,000;0,000;0,000;22,000;-22,000;-537,128;0,000;0,183;1999,939;0,122
142,500;0,000;0,000;0,000;0,000;22,000;-22,000;-530,872;0,061;0,122;1999,939;0,183
142,600;0,000;0,000;0,000;0,000;22,000;-22,000;-537,128;0,000;0,244;1999,939;0,183
142,700;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,061;0,061;1999,939;0,122
142,800;0,000;0,000;0,000;0,000;22,000;-22,000;-530,872;0,000;0,183;1999,939;0,122
142,900;0,000;0,000;0,000;0,000;22,000;-22,000;-537,128;0,000;0,122;1999,939;0,244
143,000;0,000;0,000;0,000;0,000;22,000;-22,000;-530,872;0,000;0,183;1999,939;0,183
143,100;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;-0,061;0,183;1999,939;0,122
143,200;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;0,122;0,305;1999,939;0,122
143,300;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;0,000;0,183;1999,939;0,183
143,400;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;0,000;0,122;1999,939;0,122
143,500;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;-0,122;0,183;1999,939;0,183
143,600;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;0,000;0,122;1999,939;0,061
143,700;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;0,061;0,183;1999,939;0,122
143,800;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;0,061;0,183;1999,939;0,122
143,900;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;0,000;0,244;1999,939;0,061
144,000;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;0,122;0,183;1999,939;0,183
144,100;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;0,000;0,183;1999,939;0,122
144,200;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;0,000;0,244;1999,939;0,061
144,300;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;0,000;0,122;1999,939;0,183
144,400;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;0,122;0,244;1999,939;0,244
144,500;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;0,122;0,244;1999,939;0,183
144,600;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;0,061;0,122;1999,939;0,183
144,700;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;0,000;0,183;1999,939;0,244
144,800;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;0,000;0,244;1999,939;0,122
144,900;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;0,000;0,061;1999,939;0,122
145,000;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;0,122;0,183;1999,939;0,305
145,100;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;0,061;0,183;1999,939;0,122
145,200;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;0,061;0,183;1999,939;0,183
145,300;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;0,000;0,122;1999,939;0,122
145,400;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;0,061;0,305;1999,939;0,122
145,500;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;-0,061;0,183;1999,939;0,244
145,600;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;0,000;0,244;1999,939;0,183
145,700;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;-0,061;0,183;1999,939;0,061
145,800;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;0,000;0,244;1999,939;0,183
145,900;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;0,000;0,183;1999,939;0,122
146,000;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;0,122;0,061;1999,939;0,183
146,100;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;0,061;0,244;1999,939;0,122
146,200;0,000;0,000;0,000;0,000;22,000;-22,000;-537,128;0,061;0,122;1999,939;0,122
146,300;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,244;1999,939;0,061
146,400;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,183;1999,939;0,183
146,500;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;-0,061;0,061;1999,939;0,183
146,600;0,000;0,000;0,000;0,000;22,000;-22,000;-530,872;0,061;0,183;1999,939;0,183
146,700;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;0,000;0,183;1999,939;0,183
146,800;0,000;0,000;0,000;0,000;22,000;-22,000;-537,128;0,061;0,122;1999,939;0,122
146,900;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,122;1999,939;0,061
147,000;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,244;1999,939;0,183
147,100;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,000;0,183;1999,939;0,183
147,200;0,000;0,000;0,000;0,000;22,000;-22,000;-523,000;0,061;0,183;1999,939;0,244
147,300;0,000;0,000;0,000;0,000;22,000;-22,000;-530,872;0,061;0,244;1999,939;0,183
147,400;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;0,000;0,122;1999,939;0,183
147,500;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;0,122;0,305;1999,939;0,122
147,600;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;-0,061;0,183;1999,939;0,061
147,700;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;0,000;0,122;1999,939;0,244
147,800;0,000;0,000;0,000;0,000;22,000;-22,000;-553,229;0,122;0,305;1999,939;0,122
147,900;0,000;0,000;0,000;0,000;22,000;-22,000;-568,000;0,000;0,183;1999,939;0,122
148,000;0,000;0,000;0,000;0,000;22,000;-22,000;-559,771;0,000;0,122;1999,939;0,183
148,100;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;0,061;0,305;1999,939;0,183
148,200;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;0,000;0,244;1999,939;0,122
148,300;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;0,000;0,122;1999,939;0,122
148,400;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;0,000;0,244;1999,939;0,183
148,500;0,000;0,000;0,000;0,000;22,000;-22,000;-545,000;-0,061;0,122;1999,939;0,183
148,600;0,000;0,000;0,000;0,000;22,000;-22,000;-528,899;0,061;0,244;1999,939;0,061
148,700;0,000;0,000;0,000;0,000;22,000;-22,000;-450,982;0,061;0,183;1999,939;0,183
148,800;0,000;0,000;0,000;0,000;22,000;-22,000;-346,899;0,000;0,183;1999,939;0,366
148,900;0,000;0,000;0,000;0,000;22,000;-22,000;-342,330;0,122;0,244;1999,939;0,122
149,000;0,000;0,000;0,000;0,000;22,000;-22,000;-394,229;0,000;0,183;1999,939;0,122
149,100;0,000;0,000;0,000;0,000;22,000;-22,000;-409,000;0,061;0,122;1999,939;0,122
149,200;0,000;0,000;0,000;0,000;22,000;-22,000;-400,771;-0,061;0,061;1999,939;0,244
149,300;0,000;0,000;0,000;0,000;22,000;-22,000;-386,000;0,061;0,244;1999,939;0,061
149,400;0,000;0,000;0,000;0,000;22,000;-22,000;-386,000;0,000;0,183;1999,939;0,183
149,500;0,000;0,000;0,000;0,000;22,000;-22,000;-394,229;0,000;0,122;1999,939;0,183
149,600;0,000;0,000;0,000;0,000;22,000;-22,000;-417,229;0,000;0,122;1999,939;0,183
149,700;0,000;0,000;0,000;0,000;22,000;-22,000;-423,771;0,000;0,305;1999,939;0,183
149,800;0,000;0,000;0,000;0,000;22,000;-22,000;-409,000;0,000;0,122;1999,939;0,122
149,900;0,000;0,000;0,000;0,000;22,000;-22,000;-417,229;-0,061;0,244;1999,939;0,122
150,000;0,000;0,000;0,000;0,000;22,000;-22,000;-432,000;0,000;0,244;1999,939;0,122
150,100;0,000;0,000;0,000;0,000;22,000;-22,000;-432,000;0,000;0,183;1999,939;0,183
150,200;0,000;0,000;0,000;0,000;22,000;-22,000;-432,000;0,061;0,183;1999,939;0,122
150,300;0,000;0,000;0,000;0,000;22,000;-22,000;-432,000;0,061;0,244;1999,939;0,183
150,400;0,000;0,000;0,000;0,000;22,000;-22,000;-432,000;-0,061;0,183;1999,939;0,122
150,500;0,000;0,000;0,000;0,000;22,000;-22,000;-432,000;0,183;0,244;1999,939;0,244
150,600;0,000;0,000;0,000;0,000;22,000;-22,000;-432,000;0,122;0,183;1999,939;0,183
150,700;0,000;0,000;0,000;0,000;22,000;-22,000;-432,000;0,000;0,183;1999,939;0,183
150,800;0,000;0,000;0,000;0,000;22,000;-22,000;-432,000;0,122;0,305;1999,939;0,183
150,900;0,000;0,000;0,000;0,000;22,000;-22,000;-432,000;0,000;0,122;1999,939;0,122
151,000;0,000;0,000;0,000;0,000;22,000;-22,000;-432,000;0,122;0,244;1999,939;0,183
151,100;0,000;0,000;0,000;0,000;22,000;-22,000;-439,872;0,122;0,244;1999,939;0,122
151,200;0,000;0,000;0,000;0,000;22,000;-22,000;-454,000;-0,061;0,183;1999,939;0,122
151,300;0,000;0,000;0,000;0,000;22,000;-22,000;-454,000;0,000;0,244;1999,939;0,244
151,400;0,000;0,000;0,000;0,000;22,000;-22,000;-454,000;0,000;0,366;1999,939;0,122
151,500;0,000;0,000;0,000;0,000;22,000;-22,000;-454,000;0,061;0,183;1999,939;0,305
